student_id,school_id,local_id,age,female,f_col,gpa,private_component
22206,111,205,15,0,0,1.1315878954961223,1.1315878954961223
22207,111,206,17,1,0,2.505228313286077,1.4822830583777213
22208,111,207,16,0,0,2.7410212992587604,1.6356423260843087
22209,111,208,16,1,0,2.4734671900557643,1.5007417883998195
22210,111,209,15,1,0,2.0723948095665055,1.1138034791084956
22211,111,210,16,1,0,2.2614800179982355,1.1934135955961331
22212,111,211,17,0,0,2.497960576329338,1.3257548833834896
22213,111,212,13,1,0,2.0870351562454914,1.4823961384757998
22214,111,213,13,1,0,1.3682292484895495,1.3682292484895495
22215,111,214,14,1,1,2.0077988391839607,1.3855918681072728
22216,111,215,14,1,1,2.349687745534461,1.6467014658177317
22217,111,216,14,0,1,1.7529114041586054,1.2442308751487878
22218,111,217,15,0,0,2.077079143566833,1.1600094272086614
22219,111,218,13,0,0,1.8559463049906388,1.0685240028194407
22220,111,219,13,0,0,1.8724284209802167,1.0329107559804307
22221,111,220,15,0,0,1.9013530140710433,1.1819023230579653
22222,111,221,13,1,1,1.9516485003423623,1.3470094825726708
22223,111,222,15,0,1,1.5952731667018352,1.5952731667018352
22224,111,223,14,0,0,2.3203467372888866,1.2204824690788256
22225,111,224,16,0,1,2.4475642376585367,1.5822956408241673
22226,111,225,16,0,0,2.3279232043649207,1.471874142281283
22227,111,226,14,1,1,1.5941449154377767,1.5941449154377767
22228,111,227,15,0,0,2.4057559763232903,1.459742312867411
22229,111,228,17,0,1,2.104404593100578,1.2279179324396237
22230,111,229,14,0,0,1.1692235216271039,1.1692235216271039
22231,111,230,14,0,0,1.0193773626020364,1.0193773626020364
22232,111,231,14,1,1,2.363410688817635,1.3117413689676702
22233,111,232,16,1,1,2.8523236985647813,1.9156706764336775
22234,111,233,18,0,1,2.777511857402749,1.8857406981514029
22235,111,234,14,1,0,1.955732252997665,1.198462421521192
22236,111,235,15,1,0,2.282855515892413,1.4916343323610306
22237,111,236,14,0,1,2.238541519718807,1.4531700278314634
22238,111,237,16,1,0,2.5582685633459357,1.7636128116541678
22239,111,238,14,0,0,2.071024690064336,1.0787976623098063
22240,111,239,16,1,0,1.4104865832548052,1.4104865832548052
22241,111,240,15,1,0,2.660954165914193,1.3353333271905667
22242,111,241,16,0,0,1.9556848833370024,1.110628278498039
22243,112,0,15,0,1,2.805224414839154,1.9343163015747091
22244,112,1,16,0,1,2.6591715551425597,1.76549689323973
22245,112,2,15,0,0,2.220418669440493,1.050349731154364
22246,112,3,16,0,0,2.250250461518121,1.4810647637051626
22247,112,4,15,1,0,2.7839714845516483,1.7229394005460936
22248,112,5,13,1,1,2.6748143248014804,1.8521023584609027
22249,112,6,17,1,0,2.9957078993359385,1.9060353436194157
22250,112,7,16,0,0,2.359532624329729,1.614352454192872
22251,112,8,15,1,0,1.8918487806111195,1.8918487806111195
22252,112,9,15,0,0,2.422947545157903,1.4647635924860565
22253,112,10,15,1,1,3.5059790758920686,2.3650446871056046
22254,112,11,17,0,0,2.356423018708385,1.5141952051161676
22255,112,12,14,1,1,1.7253271847709015,1.7253271847709015
22256,112,13,13,0,0,2.2310965859663705,1.0703992330732304
22257,112,14,15,0,0,1.1138381286300263,1.1138381286300263
22258,112,15,15,1,1,1.9339350107308384,1.9339350107308384
22259,112,16,16,1,1,3.463646626450555,2.304541146525801
22260,112,17,15,0,1,2.444479937173996,1.5775384393465455
22261,112,18,17,1,0,1.6870331490584318,1.6870331490584318
22262,112,19,15,1,1,2.327588410902875,2.327588410902875
22263,112,20,16,1,0,2.965645479817309,2.1028194157703926
22264,112,21,16,0,0,2.1514620645602065,1.2050529950098954
22265,112,22,15,0,1,2.026343926267895,2.026343926267895
22266,112,23,14,1,1,1.8080706935476396,1.8080706935476396
22267,112,24,16,1,0,2.7621004498572654,1.9176784670856823
22268,112,25,16,0,0,2.1097882983126324,1.3338400762328533
22269,112,26,17,1,0,2.9998485949216227,1.976815020019914
22270,112,27,16,1,1,3.0366156029307403,2.039853655509163
22271,112,28,17,0,0,1.6036117872291034,1.6036117872291034
22272,112,29,15,1,0,2.622638699481918,1.7946495534966898
22273,112,30,15,1,0,3.264380432065863,2.0924660206456887
22274,112,31,14,1,0,2.4528843097360467,1.5672612097328111
22275,112,32,14,1,0,1.6326784873723563,1.6326784873723563
22276,112,33,14,1,0,1.2879162720862956,1.2879162720862956
22277,112,34,16,0,0,2.5532020507196953,1.7155917297717451
22278,112,35,17,1,0,3.0082186362306764,2.033259770849249
22279,112,36,14,0,1,2.845823882466327,1.7001848513581987
22280,112,37,16,0,0,2.8246883942135605,1.7142500538864356
22281,112,38,13,1,0,2.4400205364547,1.7033718038795858
22282,112,39,16,0,1,1.7955455401873797,1.7955455401873797
22283,112,40,16,1,0,2.823844344859652,1.6412977488071325
22284,112,41,16,1,0,2.9142356402529073,1.4829048892013914
22285,112,42,15,0,1,2.0057288209209796,2.0057288209209796
22286,112,43,15,0,0,1.9669339991122479,1.078161081946745
22287,112,44,14,0,1,2.410111916373852,1.5096090339571704
22288,112,45,16,1,0,2.2387818571250637,2.2387818571250637
22289,112,46,14,1,0,2.7542096100900193,1.7194262003211827
22290,112,47,14,0,0,2.4591298327816005,1.3068319051093045
22291,112,48,16,0,1,2.633369226826018,1.7695699765873512
22292,112,49,15,0,1,3.05566969280048,2.055441293261678
22293,112,50,15,1,1,3.0222434564070997,1.9992098815053907
22294,112,51,16,0,0,2.552852743645101,1.77585516482343
22295,112,52,16,0,1,1.5214547185381955,1.5214547185381955
22296,112,53,17,1,0,2.639889264408505,1.7551535445652384
22297,112,54,17,0,0,2.582945339498507,1.5339128269788194
22298,112,55,16,0,0,2.684199348438704,1.6481033921767099
22299,112,56,15,0,0,2.479503154745063,1.548196178476201
22300,112,57,14,1,0,2.49963359411928,1.5437228192476138
22301,112,58,16,0,1,2.9838681717444047,2.1097450924031644
22302,112,59,16,1,1,3.5515080560375667,2.388775128022054
22303,112,60,13,1,1,1.8828753335172008,1.8828753335172008
22304,112,61,17,0,0,2.9506486497985316,1.665505429964618
22305,112,62,15,0,0,3.145476900030217,1.6755143487550952
22306,112,63,16,1,0,3.1472912717434682,1.8165338588288342
22307,112,64,14,0,0,2.728896024898091,1.695433244813718
22308,112,65,15,1,0,2.812682954448827,1.7473713346397255
22309,112,66,14,0,1,2.639884837797809,1.5657879629772231
22310,112,67,15,0,0,2.4983215930509113,1.5390337549472157
22311,112,68,14,1,1,1.823025532744819,1.823025532744819
22312,112,69,15,1,0,2.818471997766962,1.7091520566662426
22313,112,70,15,0,0,2.3224136731875205,1.4317688033189173
22314,112,71,15,0,0,1.3414877245023211,1.3414877245023211
22315,112,72,15,0,1,2.99872744739747,1.8658121414470055
22316,112,73,14,0,1,1.6366600999867786,1.6366600999867786
22317,112,74,15,0,0,1.7815912467110766,1.039522252105451
22318,112,75,14,0,1,2.474652698030011,1.5933810596264741
22319,112,76,14,1,0,2.8656074705444237,1.6624801862187522
22320,112,77,13,0,1,2.31667208363332,1.4067017754809235
22321,112,78,15,1,0,2.423736948595507,1.5233215987550672
22322,112,79,15,0,0,1.1762450204885992,1.1762450204885992
22323,112,80,16,1,0,2.543155973336627,1.7620229880414564
22324,112,81,15,1,0,2.59190683297696,1.5853654965305353
22325,112,82,15,1,0,3.3157614984751977,2.197712959902882
22326,112,83,15,1,0,2.7223738861767393,1.6218975812772107
22327,112,84,13,1,1,2.937863453444362,1.943602127673049
22328,112,85,18,1,1,3.3998751709518196,2.4501049093373366
22329,112,86,16,0,0,2.3063041248104117,1.4170099697855718
22330,112,87,16,0,1,2.9245387564192193,1.9015051815175104
22331,112,88,15,1,1,3.07404531712499,2.0735633998173157
22332,112,89,15,1,0,1.6344391487576628,1.6344391487576628
22333,112,90,16,0,0,1.781499247331443,1.781499247331443
22334,112,91,15,0,0,2.6395736557730127,1.6833973175126489
22335,112,92,17,0,0,2.8076257015824417,1.6780068596609279
22336,112,93,15,1,0,1.8687899796592036,1.8687899796592036
22337,112,94,15,0,1,2.794257243399505,1.8809208899098997
22338,112,95,13,1,0,2.422983704766995,1.5598497694375721
22339,112,96,14,1,0,2.7362373764083148,1.7154813017507762
22340,112,97,14,0,0,2.556515631024447,1.2634081098997858
22341,112,98,17,1,0,3.028643228430549,1.8452202750216038
22342,112,99,14,0,1,2.4634444814127434,1.6146228818459394
22343,112,100,16,0,0,2.644433847918665,1.797021550321142
22344,112,101,18,1,0,3.3235488379414524,2.208885767737253
22345,112,102,14,1,0,1.621805381374985,1.621805381374985
22346,112,103,14,0,0,2.4728462116015626,1.4918709398388723
22347,112,104,15,0,0,2.2858535598526544,1.46042989398355
22348,112,105,14,1,1,3.101098219238188,2.077944813806918
22349,112,106,14,1,1,2.9393375090579497,1.9969199717728991
22350,112,107,16,1,1,3.2502908909970714,2.2034902212910135
22351,112,108,16,1,0,1.8431483512752587,1.8431483512752587
22352,112,109,17,0,1,1.9709845348606003,1.9709845348606003
22353,112,110,13,0,0,1.9052595708396707,1.1337632236018678
22354,112,111,15,1,0,2.8417798426993275,1.8926114070492308
22355,112,112,16,0,1,2.672635028116945,1.716282600391037
22356,112,113,14,0,1,3.0103502029981932,2.1780192342159213
22357,112,114,15,0,0,2.285446400838788,1.4046538522202905
22358,112,115,14,1,1,2.0947943397671254,2.0947943397671254
22359,112,116,14,1,1,2.935858043087011,1.7748078621490406
22360,112,117,14,1,0,2.606723421003958,1.7662585675167988
22361,112,118,14,0,1,2.718942914403536,1.5945767500581107
22362,112,119,15,1,0,2.476340057697796,1.5275037644099807
22363,112,120,13,1,0,2.2417723328785284,1.4735321950296145
22364,112,121,14,1,0,2.3030932029287805,1.485273695737104
22365,112,122,14,0,0,2.810710402166086,1.6666305655798859
22366,112,123,14,0,0,2.1968903230119006,1.0859723340109986
22367,112,124,14,1,0,2.2854911162531515,1.285137180404707
22368,112,125,15,1,0,2.872172894771569,1.838096035629329
22369,112,126,15,0,0,2.4686164600127993,1.423752107584698
22370,112,127,16,0,1,1.5928531619191701,1.5928531619191701
22371,112,128,15,0,0,2.1986373387546747,1.4729211906233481
22372,112,129,15,1,0,1.6504766242434776,1.6504766242434776
22373,112,130,14,0,0,2.3358408671249125,1.1901599556782598
22374,112,131,15,0,0,2.2463627397701957,1.3440618458441869
22375,112,132,15,1,0,3.4716725055449036,2.0656663664650505
22376,112,133,14,0,1,2.9797162135174435,1.6688235456085876
22377,112,134,17,1,0,3.1907760933280462,2.0822044071121186
22378,112,135,15,0,0,2.7074648593926702,1.3201964696043298
22379,112,136,15,0,0,2.5685455343509354,1.1318649705636477
22380,112,137,14,0,0,2.0363666572715426,1.0551824193777009
22381,112,138,16,0,0,2.725280447862715,1.51554069414509
22382,112,139,15,0,1,3.104733106972859,1.9799466377736132
22383,112,140,16,1,1,2.1294738537754547,2.1294738537754547
22384,112,141,16,1,1,2.1881969211762886,2.1881969211762886
22385,112,142,15,1,0,2.681602230026616,1.7053856012304347
22386,112,143,15,1,0,2.561040935453894,1.468889924982073
22387,112,144,14,1,1,2.9431403110649605,1.9722690981534907
22388,112,145,15,1,1,3.271102503541028,2.471993291527745
22389,112,146,16,1,0,2.18012695518441,1.6456495811762495
22390,112,147,16,0,0,1.2533312822864984,1.2533312822864984
22391,112,148,15,1,0,2.3589227306966274,1.5369138364114026
22392,112,149,14,1,0,1.4681135843470556,1.4681135843470556
22393,112,150,14,0,0,2.2616578724262943,1.2170588846734496
22394,112,151,16,0,1,1.8589723634981723,1.8589723634981723
22395,112,152,16,0,0,2.6396114994878155,1.4976148759948822
22396,112,153,15,1,0,2.6162964204432444,1.7258431161314918
22397,112,154,17,1,0,2.474583592408763,1.5339852892795256
22398,112,155,14,1,1,2.8845543457952916,1.7415929907063927
22399,112,156,15,0,0,2.6106375861942785,1.6429109652307372
22400,112,157,15,1,0,2.448348094474023,1.7106091446509237
22401,112,158,15,1,1,2.9492128725033178,1.966172914589452
22402,112,159,15,1,0,2.3441137437121786,1.5265296093614762
22403,112,160,14,1,0,2.327163548939062,1.3403253866737725
22404,112,161,17,0,0,2.665019078541181,1.6220989376119892
22405,112,162,14,0,0,2.6439163169515365,1.5456371150751198
22406,112,163,16,1,0,2.5443334120761127,1.7115392081319036
22407,112,164,15,1,0,1.8216847859635574,1.8216847859635574
22408,112,165,15,1,1,3.191860220166987,2.373659714309673
22409,112,166,13,0,0,1.9541365588464497,1.1705817128283111
22410,112,167,16,1,1,2.8530572044479143,1.8392948956579163
22411,112,168,17,1,0,3.013773171856287,2.0764835628072635
22412,112,169,16,0,0,2.716673288729603,1.9888293566890438
22413,112,170,16,1,1,3.098189155106362,2.1166948138687336
22414,112,171,14,1,1,2.9009961166749116,2.1611622661541707
22415,112,172,15,0,1,2.930690435413428,1.8846034562541902
22416,112,173,15,1,0,2.469216571250529,1.7179552169372831
22417,112,174,18,1,0,2.7270221614643217,1.869345342266957
22418,112,175,13,1,1,2.952252741467816,2.04392975477163
22419,112,176,15,1,1,1.6269888509290922,1.6269888509290922
22420,112,177,15,1,0,2.105954070353667,1.379161218316278
22421,112,178,17,0,0,2.495752137435796,1.477655633479049
22422,112,179,14,1,1,3.0244823072322724,1.9294206142261696
22423,112,180,18,1,1,3.2889352126579428,2.3813731429594815
22424,112,181,14,1,1,1.8575357986448338,1.8575357986448338
22425,112,182,16,1,1,3.2726758622116954,2.3105314156887715
22426,112,183,14,1,0,1.1661657600420972,1.1661657600420972
22427,112,184,16,1,0,2.6452897908919133,1.7048367311666786
22428,112,185,16,0,0,2.6928456557717078,1.876828892440395
22429,112,186,16,0,0,2.8801120101864113,1.6967620686265414
22430,112,187,16,1,0,2.7977054097584007,1.8433462730454528
22431,112,188,14,1,1,2.9095410859290634,1.935275779990489
22432,112,189,15,0,1,2.742879248331427,1.733098807206398
22433,112,190,16,0,0,2.373301834888764,1.5230327025752164
22434,112,191,16,0,0,2.2270277720900507,1.2637290285261091
22435,112,192,16,0,1,2.6921148905049486,1.688077160246682
22436,112,193,15,0,1,2.8636849331189747,1.7027960466076926
22437,112,194,17,1,1,3.248677400703324,2.401950783363057
22438,112,195,14,1,0,2.7867927980992695,1.7815193355781391
22439,112,196,14,1,0,2.4647153779728073,1.481487902334788
22440,112,197,17,0,0,3.003702514916242,1.890944592130272
22441,112,198,17,0,1,2.7335297640467626,1.8274857369551847
22442,112,199,15,0,0,2.8047825562399598,1.6724511145369911
22443,112,200,13,0,1,1.5978347721923918,1.5978347721923918
22444,112,201,14,0,0,2.461703887970366,1.4616157311207498
22445,112,202,17,0,0,1.591392353401749,1.591392353401749
22446,112,203,14,1,0,2.5896848197939937,1.7366521968297404
22447,112,204,17,1,0,2.8708135321650414,1.9714233369541567
22448,112,205,16,1,0,2.43675453767648,1.5404728120729916
22449,112,206,15,1,1,3.071039569742479,1.8722367519612046
22450,112,207,17,0,1,2.755737331042695,1.8121503937857115
22451,112,208,15,1,1,3.2811596708821047,2.103844104256327
22452,112,209,17,1,0,2.880681050574769,1.9197425210620465
22453,112,210,17,1,0,2.696335799986012,1.907873352754483
22454,112,211,16,1,0,2.6499330060078705,1.5531704760275278
22455,112,212,16,0,0,1.2405662997872426,1.2405662997872426
22456,112,213,15,0,1,2.54237673764773,1.6575236054879743
22457,112,214,16,0,0,2.3992695290363035,1.4470367534520232
22458,112,215,16,0,0,2.7409328585157553,1.3799481776475044
22459,112,216,15,0,0,2.7430515925476295,1.7745140562101611
22460,112,217,16,0,1,2.69773313704097,1.9228495352017663
22461,112,218,15,0,0,2.3788606493055577,1.6010047007298065
22462,112,219,15,0,1,2.8056562407508707,1.8369709919331432
22463,112,220,17,0,1,3.0182021806566732,1.850338163716544
22464,112,221,15,1,0,2.8651774394036935,2.0341803545163057
22465,112,222,16,1,0,2.797634353435943,1.6579870341399086
22466,112,223,15,1,1,3.3139963695655927,2.179155990729073
22467,112,224,15,1,0,1.804552472319461,1.804552472319461
22468,112,225,14,0,0,1.0870675222804058,1.0870675222804058
22469,112,226,15,0,0,1.917369405591541,1.2719307862310192
22470,112,227,13,0,0,2.170206119759496,1.279665142396462
22471,112,228,14,1,0,2.681899685925197,1.5411533338946022
22472,112,229,15,0,0,2.3011050142793668,1.438139116005796
22473,112,230,15,0,1,2.6233900917766357,1.742776626620203
22474,112,231,15,1,1,2.172967286627647,2.172967286627647
22475,112,232,15,1,1,1.7498628846047595,1.7498628846047595
22476,112,233,16,1,0,2.5432901909901036,1.7630599315131181
22477,112,234,16,1,1,3.5871231054992876,2.311521555441966
22478,112,235,15,1,0,2.724504140832269,1.8166009629519007
22479,112,236,13,1,1,3.18668713030701,2.060914105653868
22480,112,237,15,1,1,3.466375176445534,2.6533258927446797
22481,112,238,14,0,0,1.1471286225331667,1.1471286225331667
22482,112,239,15,0,1,1.5650796571747323,1.5650796571747323
22483,112,240,14,0,1,2.3792076960101194,1.6184908270293865
22484,112,241,14,0,0,2.6395280504948677,1.6539585197702613
22485,112,242,15,0,0,1.6613110654288836,1.6613110654288836
22486,112,243,14,1,0,1.6816121057110585,1.6816121057110585
22487,112,244,16,0,0,2.636226459553606,1.4557984775885149
22488,112,245,16,0,1,3.1030185831008796,1.905942708536453
22489,112,246,15,1,0,2.5982430589624004,1.79915236061273
22490,112,247,15,0,0,1.6527578595059438,1.6527578595059438
22491,112,248,13,0,0,2.4163243834075336,1.624452286686656
22492,112,249,15,0,0,2.4661128351134187,1.547442415115155
22493,112,250,13,1,1,3.2905801213734005,2.095287134972942
22494,112,251,13,0,0,2.6329262024710296,1.7182515720727385
22495,112,252,13,1,0,2.2972091872605973,1.490671923541524
22496,112,253,13,1,1,2.973760865887366,2.046354560496212
22497,112,254,14,1,0,2.2759806798405844,1.503799297741062
22498,112,255,13,0,0,2.130461030431255,1.2323802173119949
22499,112,256,14,0,0,2.418901753392854,1.4315520357500735
22500,112,257,13,0,0,1.1970971406785544,1.1970971406785544
22501,112,258,16,0,0,2.7423732211699496,1.5861818262090255
22502,112,259,17,1,0,2.697626127045883,1.7817588067505332
22503,112,260,14,1,0,2.6022701839637925,1.8584192375505817
22504,112,261,16,0,1,2.582253042798992,1.7344181648478931
22505,112,262,16,1,0,2.8946057881985325,1.9338984702362632
22506,112,263,14,0,0,2.490954481278809,1.407345230118056
22507,112,264,17,0,0,2.5821796104347627,1.914071278818868
22508,112,265,16,1,1,1.8555484901406065,1.8555484901406065
22509,112,266,14,0,1,1.8701124180934274,1.8701124180934274
22510,112,267,16,0,1,1.765491014526414,1.765491014526414
22511,112,268,15,1,0,2.1358498192395294,1.4252128253417684
22512,112,269,13,1,1,3.013892004796834,2.08548836256009
22513,112,270,15,0,0,2.5029175922489952,1.4199794198986981
22514,112,271,16,1,0,2.5461707331351056,1.6261849824077341
22515,113,0,15,0,1,2.4122743722143882,1.541664149555173
22516,113,1,13,0,1,2.3018458229283443,1.397938362045841
22517,113,2,15,0,1,1.3832499779122829,1.3832499779122829
22518,113,3,13,0,0,1.83815299286669,1.0008368656646058
22519,113,4,15,1,1,1.811391436572695,1.811391436572695
22520,113,5,14,1,0,1.3690201040141152,1.3690201040141152
22521,113,6,15,1,0,2.208550051429274,1.3486076346334057
22522,113,7,15,1,0,2.6957106353011606,1.5519295925547811
22523,113,8,16,1,0,2.1883909409903435,1.195047853903834
22524,113,9,13,1,0,2.1100763043701356,1.3158855333195167
22525,113,10,16,1,0,2.1160149350341504,1.5879594453712376
22526,113,11,15,1,0,1.6016769940187512,1.6016769940187512
22527,113,12,14,0,0,1.3101026044176824,1.3101026044176824
22528,113,13,14,1,1,2.27165144320311,1.3139702888240496
22529,113,14,16,0,0,2.672069552192452,1.4716405461696325
22530,113,15,15,1,0,2.0707356081809647,1.5157181196575422
22531,113,16,15,1,0,2.3363219592055473,1.6524202734538167
22532,113,17,17,0,1,2.552065912147225,1.629006825236751
22533,113,18,14,1,0,1.2485242532008407,1.2485242532008407
22534,113,19,15,1,1,2.6535966633894277,2.027140176696331
22535,113,20,14,1,1,2.5316363902070145,1.4890615138468872
22536,113,21,15,1,1,2.8633000567953664,1.9859899541170845
22537,113,22,13,0,0,1.4131390016932261,1.0201082203679215
22538,113,23,16,1,1,3.033573655388283,2.24280009719455
22539,113,24,14,0,0,2.0852896088891937,1.1550914530453265
22540,113,25,14,1,1,3.0023330080803987,1.7209161325379927
22541,113,26,14,1,1,2.3948685548867137,1.6453426356052718
22542,113,27,15,1,1,2.5927785359054196,1.7303628600615129
22543,113,28,15,0,0,2.2505023310094643,1.2100626062950743
22544,113,29,14,0,0,2.6825943576331435,1.3423208390450998
22545,113,30,15,1,0,2.159459932295596,1.3584764051273484
22546,113,31,16,1,0,2.4243670089621054,1.5171356311496873
22547,113,32,15,0,1,2.810624029429174,1.7786985763240937
22548,113,33,18,1,1,1.9344176207661918,1.9344176207661918
22549,113,34,16,1,0,2.111407948702327,1.3744073654185043
22550,113,35,15,1,0,2.497601854798198,1.5388886642245438
22551,113,36,16,0,0,1.2748913376329567,1.2748913376329567
22552,113,37,17,0,0,2.265304705612192,1.3646910328300998
22553,113,38,15,0,0,1.8541726478875646,1.1367628045486633
22554,113,39,15,0,1,2.2599745920120164,1.37256130123835
22555,113,40,15,1,0,2.621695162453561,1.5840237387500424
22556,113,41,16,1,0,1.9784798406514528,1.1849164911430854
22557,113,42,16,1,1,1.7828716007403465,1.7828716007403465
22558,113,43,14,1,0,2.183116428870756,1.2273334531455913
22559,113,44,14,0,0,1.5350790935617429,1.0744743703534858
22560,113,45,16,1,0,2.4544256232118284,1.733683937892226
22561,113,46,14,1,0,2.225775701141401,1.2543213697576578
22562,113,47,15,0,0,2.5920758471672354,1.5157002008499452
22563,113,48,17,0,0,2.1474037217430197,1.4853818367190323
22564,113,49,15,1,0,2.498420741343877,1.594123922302559
22565,113,50,16,1,0,1.5179694257699163,1.5179694257699163
22566,113,51,15,0,0,2.079806369266489,1.2153484010697309
22567,113,52,13,0,1,2.309007411895704,1.3755171725564468
22568,113,53,16,1,1,2.8124250451063935,1.8977282425097575
22569,113,54,14,0,0,1.7304276194728352,1.0419791178416604
22570,113,55,14,1,0,1.9513706862208946,1.0427600784144784
22571,113,56,14,1,1,2.9143140045551177,1.8253728880334388
22572,113,57,13,0,0,2.026489690999355,1.1296685625818803
22573,113,58,17,1,0,2.592281075767035,1.8925655490843762
22574,113,59,14,1,0,1.2787271348552098,1.2787271348552098
22575,113,60,16,1,0,2.2500293551876576,1.4035587882061602
22576,113,61,15,1,1,2.4777445731019867,1.7513155858422995
22577,113,62,14,0,0,2.3488005134571646,1.205019470710785
22578,113,63,16,1,0,1.331721835299951,1.331721835299951
22579,113,64,14,0,1,2.228898650165262,1.3416872032245437
22580,113,65,16,0,0,2.008606373560748,1.027564910864696
22581,113,66,16,1,0,2.278777381120202,1.516354622993689
22582,113,67,14,1,0,2.4229000986597966,1.4151616805636378
22583,113,68,14,1,0,1.6758168492586407,1.0692262027289912
22584,113,69,15,0,0,1.9381747533025668,1.2211102405662926
22585,113,70,14,0,0,2.2632224071166,1.3323107496319668
22586,113,71,17,1,0,2.255412334079144,1.3168256833490097
22587,113,72,16,1,0,2.3645196206044496,1.6291685950106307
22588,113,73,14,0,0,2.169315933685641,1.14290920514902
22589,113,74,17,1,0,2.1386589668146176,1.3282325940417121
22590,113,75,16,0,0,2.2320674509019476,1.2256935128217736
22591,113,76,15,1,0,2.118912777767702,1.2287951404692279
22592,113,77,15,1,1,2.544626951785226,1.5736709519357237
22593,113,78,15,0,1,1.6568091660114366,1.6568091660114366
22594,113,79,18,1,0,2.854579793663163,2.0218838121601874
22595,113,80,14,1,0,2.4666838235998734,1.3390721539273942
22596,113,81,14,1,1,2.1685793406103704,1.4539270418229808
22597,113,82,17,0,1,2.803187961224014,1.8451348150095122
22598,113,83,17,1,0,2.421417073029633,1.5063784670337046
22599,113,84,15,1,0,2.348988686901815,1.5473776986286953
22600,113,85,13,0,1,2.5967430565503227,1.5604718873712027
22601,113,86,13,0,0,1.091304462064097,1.091304462064097
22602,113,87,15,0,0,2.419593118376441,1.4287270588143686
22603,113,88,15,1,1,2.519639627762745,1.6883718936202028
22604,113,89,14,0,0,2.0959213601178304,1.0715850821226014
22605,113,90,15,1,0,2.5463706858824793,1.456556881069235
22606,113,91,15,1,1,2.967578395339856,2.16202629977192
22607,113,92,15,0,1,1.628181154348513,1.2214476943767478
22608,113,93,13,1,1,2.497335867097876,1.6921470009016555
22609,113,94,15,0,0,2.1546326612019207,1.2149779004574808
22610,113,95,13,0,0,2.046973357318385,1.3034294051362474
22611,113,96,15,0,0,2.206739616779801,1.1443362723289012
22612,113,97,14,0,0,2.068727495135579,1.1427940232273641
22613,113,98,15,0,1,2.4506300336166267,1.4262955347866948
22614,113,99,14,1,0,2.1382082785540417,1.0402381847751538
22615,113,100,16,1,0,2.254552288133486,1.4388337486561933
22616,113,101,13,1,1,2.630045463640368,1.7013869410266287
22617,113,102,13,0,1,2.3341829386542696,1.3450243410206717
22618,113,103,16,0,0,2.117406323086266,1.1178569013679063
22619,113,104,15,1,1,2.9584683339941513,1.9663361715061956
22620,113,105,16,0,0,2.117731336717294,1.2608298836477696
22621,113,106,14,0,1,1.5370344513300005,1.5370344513300005
22622,113,107,14,1,1,2.6001840568851797,1.8087215733373627
22623,113,108,17,0,1,1.5741200770724313,1.5741200770724313
22624,113,109,18,1,0,3.2500678423344906,2.0627492473896227
22625,113,110,16,0,0,2.0476159548570343,1.1344211711406287
22626,113,111,16,0,1,2.623914044736708,1.6104502410785426
22627,113,112,14,0,1,2.584681447276566,1.6828122690535152
22628,113,113,17,1,1,2.7296945711455387,1.8805422890027148
22629,113,114,15,0,0,2.456668610997582,1.463562740413745
22630,113,115,16,0,0,1.2081919106510588,1.2081919106510588
22631,113,116,13,0,0,1.9431976353119635,1.2053801222377407
22632,113,117,14,1,0,1.3682776992262047,1.3682776992262047
22633,113,118,14,1,0,2.2836157996920514,1.4030020155512657
22634,113,119,17,0,1,1.6894148070222448,1.6894148070222448
22635,113,120,13,0,0,1.8911903081093757,1.1833429938201747
22636,113,121,15,1,0,1.4812974187631125,1.4812974187631125
22637,113,122,15,0,1,2.754821017851656,1.6595024535612921
22638,113,123,14,1,0,1.3823139282311854,1.3823139282311854
22639,113,124,16,0,1,1.994417110153977,1.2252944198031224
22640,113,125,16,1,1,2.1880697046843833,2.1880697046843833
22641,113,126,14,1,1,2.55730206091846,1.5157541924937112
22642,113,127,15,1,1,2.7070214127077636,1.7528325116400998
22643,113,128,16,1,1,2.8558338487900388,2.0286356895780657
22644,113,129,14,0,0,2.195579760060789,1.3797510557155959
22645,113,130,14,1,1,2.336350659785236,1.5635930676270735
22646,113,131,15,1,1,3.1769354139541752,2.0908855631038756
22647,113,132,13,0,1,2.1849579779458312,1.4021389718859043
22648,113,133,17,0,1,1.7709959916720088,1.7709959916720088
22649,113,134,16,0,0,1.8775980796845284,1.1049249754653987
22650,113,135,15,1,0,2.4302826857351647,1.3999573995053072
22651,113,136,16,1,0,2.287207337505051,1.4140310963686935
22652,113,137,14,1,0,1.2810955905346093,1.2810955905346093
22653,113,138,14,1,1,2.7557560672638295,1.8373156227529437
22654,113,139,16,0,1,2.1167045182081767,1.3007625490097672
22655,113,140,13,0,0,1.0375172103315484,1.0375172103315484
22656,113,141,14,1,1,2.871632535489996,1.868049700089575
22657,113,142,18,1,0,2.2555330254185155,1.8772864868691865
22658,113,143,14,1,1,2.589224622998224,1.764991372141451
22659,113,144,14,1,1,2.362004440988819,1.452439879849911
22660,113,145,16,1,1,2.7591890896464575,1.9702214212483575
22661,113,146,13,1,0,1.8864645824633612,1.008933407785414
22662,113,147,13,0,0,2.2399392254518657,1.0532461271127895
22663,113,148,15,1,1,1.0226914710269288,1.0226914710269288
22664,113,149,16,1,1,2.7365832514333928,1.7267071287579066
